Manufacturer,Manufacturer Part Number,Source,Category,Competitor,Competitor Part Number,Manufacturer,Manufacturer Part Number,Availability,Factory Lead Time,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,Quantity6,Price6,Quantity7,Price7,Quantity8,Price8,Quantity9,Price9,Quantity10,Price10,Currency,URL,Status,Cache Time,Life Cycle,Description
Vishay / Siliconix,DG2749DN-T1-E4,mouser.com,Analogue Switch ICs,Mouser,78-DG2749DN-T1-E4,Vishay / Siliconix,DG2749DN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2749DN-T1-E4?qs=tWM4QuTcS4V%2FiLp7GGQejA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2750DN-E4
Vishay / Siliconix,DG2748DN-T1-E4,mouser.com,Analogue Switch ICs,Mouser,78-DG2748DN-T1-E4,Vishay / Siliconix,DG2748DN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2748DN-T1-E4?qs=tWM4QuTcS4VEwo%2FfxeVa4w%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2750DN-E4
Vishay / Siliconix,DG2747DN-T1-E4,mouser.com,Analogue Switch ICs,Mouser,78-DG2747DN-T1-E4,Vishay / Siliconix,DG2747DN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2747DN-T1-E4?qs=tWM4QuTcS4XYOvGnha7Ofg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2750DN-E4
Vishay / Siliconix,DG2743DQ-T1,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG2743DQ-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2743DQ-T1?qs=MyJVExb0o%2F87%252BDyXdYmOiA%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs OBSOLETE WITH REPLACEMENT DG2743DQ-T1-E3
Vishay / Siliconix,DG2742DS-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2742DS,Vishay / Siliconix,DG2742DS-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2742DS-T1?qs=G1LhLIAbs1yb9gMW5XNFBA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Vishay / Siliconix,DG2742DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2742DQ-E3,Vishay / Siliconix,DG2742DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2742DQ-T1-E3?qs=va1BoN3yXCqpmdyblw9tqg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Vishay / Siliconix,DG2742DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2742DQ-E3,Vishay / Siliconix,DG2742DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2742DQ-T1-E3?qs=va1BoN3yXCqpmdyblw9tqg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Vishay / Siliconix,DG2741DS-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2741DS,Vishay / Siliconix,DG2741DS-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2741DS-T1?qs=G1LhLIAbs1zNaYLzoB3PVA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Diodes Incorporated,ZTX304,mouser.com,Bipolar Transistors - BJT,Mouser,522-ZTX304,Diodes Incorporated,ZTX304,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Diodes-Incorporated/ZTX304?qs=4zh0VFflF2G3fP%2FKB%2FHwZA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Bipolar Transistors - BJT
Vishay / Siliconix,SQJB80EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB80EP-T1_GE3,Vishay / Siliconix,SQJB80EP-T1_GE3,63000 On Order,730 Days,1,$1.32,10,$1.19,100,$0.926,500,$0.766,1000,$0.604,3000,$0.563,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB80EP-T1_GE3?qs=4pzlT8jjbhc1YKFaws%252BKSw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 30A Id AEC-Q101 Qualified
Vishay / Siliconix,SQJB70EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB70EP-T1_GE3,Vishay / Siliconix,SQJB70EP-T1_GE3,13803 On Order,1000 Days,1,$0.974,10,$0.868,100,$0.68,500,$0.592,1000,$0.503,3000,$0.413,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB70EP-T1_GE3?qs=HXFqYaX1Q2y0hdjCOD9K8g%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET Dual N-Ch 100V AEC-Q101 Qualified
Vishay / Siliconix,SQJB68EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB68EP-T1_GE3,Vishay / Siliconix,SQJB68EP-T1_GE3,3000 In Stock,18 Days,1,$0.995,10,$0.89,100,$0.694,500,$0.573,1000,$0.453,3000,$0.422,6000,$0.421,9000,$0.416,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB68EP-T1_GE3?qs=MLItCLRbWsw7HZJT4x1yKA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds 20V Vgs PowerPAK SO-8L
Vishay Semiconductors,SQJB60EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB60EP-T1_GE3,Vishay Semiconductors,SQJB60EP-T1_GE3,19343 In Stock,285 Days,1,$1.32,10,$1.19,100,$0.926,500,$0.766,1000,$0.604,3000,$0.563,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJB60EP-T1_GE3?qs=G1ssh2j%252Bqz4Au9PZTVIZCg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N Ch 60Vds 20Vgs AEC-Q101 Qualified
Vishay / Siliconix,SQJB46EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB46EP-T1_GE3,Vishay / Siliconix,SQJB46EP-T1_GE3,56 In Stock,588 Days,1,$1.27,10,$1.12,100,$0.861,500,$0.712,1000,$0.562,3000,$0.524,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB46EP-T1_GE3?qs=DPoM0jnrROUm2bCVmiHcfg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET DUAL N-CHANNEL 40-V (D-S) 175C MOSFE
Vishay / Siliconix,SQJB46ELP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB46ELP-T1_GE3,Vishay / Siliconix,SQJB46ELP-T1_GE3,44950 On Order,625 Days,1,$1.24,10,$1.10,100,$0.861,500,$0.711,1000,$0.562,3000,$0.524,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB46ELP-T1_GE3?qs=DPoM0jnrROWYaOqddPEFqw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET DUAL N-CHANNEL 40-V (D-S) 175C MOSFE
Vishay / Siliconix,SQJB44EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB44EP-T1_GE3,Vishay / Siliconix,SQJB44EP-T1_GE3,12988 On Order,598 Days,1,$1.61,10,$1.44,100,$1.12,500,$0.924,1000,$0.73,3000,$0.647,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB44EP-T1_GE3?qs=stqOd1AaK78J%2Fs8P%252BT1Rww%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET DUAL N-CHANNEL 40-V (D-S) MOSFET
Vishay / Siliconix,SQJB42EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJB42EP-T1_GE3,Vishay / Siliconix,SQJB42EP-T1_GE3,38700 In Stock,730 Days,1,$1.34,10,$1.19,100,$0.93,500,$0.81,1000,$0.689,3000,$0.592,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJB42EP-T1_GE3?qs=Mv7BduZupUhmvcw9MmFvZg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET Dual N-Channel 40V PowerPAK
Vishay / Siliconix,SQJA96EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA96EP-T1_GE3,Vishay / Siliconix,SQJA96EP-T1_GE3,12000 On Order,739 Days,1,$1.10,10,$0.958,100,$0.76,500,$0.663,1000,$0.562,3000,$0.534,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA96EP-T1_GE3?qs=4pzlT8jjbhdBS4b4Cnyi8w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 30A Id AEC-Q101 Qualified
Vishay / Siliconix,SQJA94EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA94EP-T1_GE3,Vishay / Siliconix,SQJA94EP-T1_GE3,None,0 Days,3000,$0.519,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA94EP-T1_GE3?qs=4pzlT8jjbhcbs5%252BE3doh0g%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 46A Id AEC-Q101 Qualified
Vishay / Siliconix,SQJA92EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA92EP-T1_GE3,Vishay / Siliconix,SQJA92EP-T1_GE3,15000 On Order,574 Days,1,$1.22,10,$1.09,100,$0.846,500,$0.717,1000,$0.566,3000,$0.513,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA92EP-T1_GE3?qs=Mv7BduZupUgCJxmFMeE4Qg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-Channel 80V PowerPAK SO-8L
Vishay / Siliconix,SQJA90EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA90EP-T1_GE3,Vishay / Siliconix,SQJA90EP-T1_GE3,21042 On Order,639 Days,1,$1.34,10,$1.21,100,$0.94,500,$0.775,1000,$0.612,3000,$0.57,6000,$0.542,9000,$0.522,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA90EP-T1_GE3?qs=Mv7BduZupUgXEgxp9kItMw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-Channel 80V PowerPAK SO-8L
Vishay / Siliconix,SQJA88EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA88EP-T1_GE3,Vishay / Siliconix,SQJA88EP-T1_GE3,38980 In Stock,496 Days,1,$1.10,10,$0.859,100,$0.672,500,$0.578,1000,$0.48,3000,$0.386,6000,$0.377,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA88EP-T1_GE3?qs=HXFqYaX1Q2zmN85vDqNTCw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N Channel 40V AEC-Q101 Qualified
Vishay Semiconductors,SQJA86EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA86EP-T1_GE3,Vishay Semiconductors,SQJA86EP-T1_GE3,11940 On Order,515 Days,1,$1.08,10,$0.958,100,$0.748,500,$0.653,1000,$0.556,3000,$0.516,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA86EP-T1_GE3?qs=4pzlT8jjbhcT3DrS56AUWw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 30A Id AEC-Q101 Qualified
Vishay / Siliconix,SQJA84EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA84EP-T1_GE3,Vishay / Siliconix,SQJA84EP-T1_GE3,54817 In Stock,730 Days,1,$1.23,10,$1.10,100,$0.854,500,$0.706,1000,$0.557,3000,$0.519,6000,$0.504,9000,$0.495,24000,$0.475,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA84EP-T1_GE3?qs=4pzlT8jjbhcV4yaotgXESg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 46A Id AEC-Q101 Qualified
Vishay / Siliconix,SQJA82EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA82EP-T1_GE3,Vishay / Siliconix,SQJA82EP-T1_GE3,22864 On Order,730 Days,1,$1.21,10,$1.09,100,$0.841,500,$0.696,1000,$0.55,3000,$0.513,6000,$0.512,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA82EP-T1_GE3?qs=Mv7BduZupUhddRrgrEBdZw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-Channel 80V PowerPAK SO-8L
Vishay / Siliconix,SQJA80EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA80EP-T1_GE3,Vishay / Siliconix,SQJA80EP-T1_GE3,50447 On Order,623 Days,1,$1.34,10,$1.21,100,$0.94,500,$0.775,1000,$0.612,3000,$0.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA80EP-T1_GE3?qs=Mv7BduZupUj%252BnAT51HC8JQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-Channel 80V PowerPAK SO-8L
Vishay Semiconductors,SQJA78EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA78EP-T1_GE3,Vishay Semiconductors,SQJA78EP-T1_GE3,3000 In Stock,23 Days,1,$1.74,10,$1.57,100,$1.26,500,$1.04,1000,$0.854,3000,$0.795,6000,$0.766,9000,$0.745,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA78EP-T1_GE3?qs=UkDUCjYnTB1KTJAgmU2xVw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 80-V (D-S) 175C MOSFET
Vishay Semiconductors,SQJA76EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA76EP-T1_GE3,Vishay Semiconductors,SQJA76EP-T1_GE3,5940 On Order,199 Days,1,$1.49,10,$1.33,100,$1.05,500,$0.905,1000,$0.77,3000,$0.629,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA76EP-T1_GE3?qs=lYGu3FyN48cIEr%2FVAay%2Fsw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V Vds; +/-20V Vgs PowerPAK SO-8L
Vishay / Siliconix,SQJA70EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA70EP-T1_GE3,Vishay / Siliconix,SQJA70EP-T1_GE3,60 In Stock,818 Days,1,$0.842,10,$0.74,100,$0.57,500,$0.483,1000,$0.414,3000,$0.326,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA70EP-T1_GE3?qs=EU6FO9ffTwfLd9ug27%252Bs9w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds +/-20V Vgs AEC-Q101 Qualified
Vishay / Siliconix,SQJA68EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA68EP-T1_GE3,Vishay / Siliconix,SQJA68EP-T1_GE3,35979 On Order,533 Days,1,$0.833,10,$0.74,100,$0.568,500,$0.449,1000,$0.36,3000,$0.325,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA68EP-T1_GE3?qs=EU6FO9ffTwdWa7jidZ66ig%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds +/-20V Vgs AEC-Q101 Qualified
Vishay / Siliconix,SQJA66EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA66EP-T1_GE3,Vishay / Siliconix,SQJA66EP-T1_GE3,2990 In Stock,461 Days,1,$1.49,10,$1.34,100,$1.05,500,$0.856,1000,$0.677,3000,$0.619,6000,$0.60,9000,$0.589,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA66EP-T1_GE3?qs=DPoM0jnrROVYb4a4%252B%252BPyFQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 60-V (D-S) 175C MOSFET
Vishay Semiconductors,SQJA62EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA62EP-T1_GE3,Vishay Semiconductors,SQJA62EP-T1_GE3,8570 In Stock,214 Days,1,$1.34,10,$1.21,100,$0.94,500,$0.775,1000,$0.612,3000,$0.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA62EP-T1_GE3?qs=Mv7BduZupUg699FpJJ1Jyg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-Channel 60V PowerPAK SO-8L
Vishay / Siliconix,SQJA42EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA42EP-T1_GE3,Vishay / Siliconix,SQJA42EP-T1_GE3,6000 In Stock,54 Days,1,$1.51,10,$1.29,100,$1.06,500,$0.87,1000,$0.687,3000,$0.642,6000,$0.627,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA42EP-T1_GE3?qs=vLWxofP3U2ypKAtLr9RyGw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET Nch 40V Vds 20V Vgs PowerPAK SO-8L
Vishay / Siliconix,SQJA38EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA38EP-T1_GE3,Vishay / Siliconix,SQJA38EP-T1_GE3,20940 In Stock,429 Days,1,$1.17,10,$1.05,100,$0.82,500,$0.677,1000,$0.534,3000,$0.498,6000,$0.473,9000,$0.455,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA38EP-T1_GE3?qs=UkDUCjYnTB0gU7%252BTRywRug%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 40-V (D-S) 175C MOSFET
Vishay Semiconductors,SQJA36EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA36EP-T1_GE3,Vishay Semiconductors,SQJA36EP-T1_GE3,6000 On Order,471 Days,1,$2.02,10,$1.80,100,$1.46,500,$1.27,1000,$1.11,3000,$0.991,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA36EP-T1_GE3?qs=BJlw7L4Cy78GvVtoNjxQMQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40-V(D-S)175C MOSFET N-CHANNEL PowerPAK
Vishay / Siliconix,SQJA34EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA34EP-T1_GE3,Vishay / Siliconix,SQJA34EP-T1_GE3,6000 In Stock,248 Days,1,$1.12,10,$0.939,100,$0.787,500,$0.666,1000,$0.548,3000,$0.453,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SQJA34EP-T1_GE3?qs=7EBvPakHacWrALX8%252BIVgpA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET Dual N-Ch 40V AEC-Q101 Qualified
Vishay Semiconductors,SQJA26EP-T1_GE3,mouser.com,MOSFET,Mouser,78-SQJA26EP-T1_GE3,Vishay Semiconductors,SQJA26EP-T1_GE3,24000 On Order,767 Days,1,$1.84,10,$1.64,100,$1.33,500,$1.09,1000,$0.901,3000,$0.893,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SQJA26EP-T1_GE3?qs=TCDPyi3sCW2kqw1GOqfOVA%3D%3D,Priced,06/07/2023 09:57:48 AM,New Product,MOSFET N-CHANNEL 30-V (D-S) 175C MOSFET
